,date,Demand,Peak_Load_MW,Peak_Load_H,icon_06,temp_06,templow_06,baro_06,wind_06,wd_06,hum_06,icon_12,temp_12,templow_12,baro_12,wind_12,wd_12,hum_12,icon_18,temp_18,templow_18,baro_18,wind_18,wd_18,hum_18,icon_00,temp_00,templow_00,baro_00,wind_00,wd_00,hum_00,name
1698,2018-08-22,574.0,29,23,6,27.0,24.0,1016,11,60,84,2.0,29.0,27.0,1016.0,13.0,80.0,71.0,2.0,29.0,24.0,1016.0,8.0,80.0,80.0,36.0,24.0,24.0,1015.0,6.0,60.0,85.0,0
1699,2018-08-23,644.0,32,14,6,28.0,21.0,1017,7,90,81,2.0,28.0,28.0,1017.0,12.0,70.0,65.0,2.0,28.0,24.0,1017.0,8.0,80.0,81.0,36.0,24.0,21.0,1017.0,4.0,250.0,85.0,0
1700,2018-08-24,655.0,33,14,1,28.0,21.0,1017,6,240,72,1.0,30.0,28.0,1016.0,10.0,60.0,48.0,1.0,30.0,25.0,1015.0,7.0,100.0,61.0,36.0,24.0,21.0,1017.0,6.0,240.0,81.0,0
1701,2018-08-25,626.0,32,22,1,29.0,22.0,1014,6,340,57,1.0,32.0,29.0,1013.0,10.0,90.0,50.0,1.0,32.0,25.0,1012.0,6.0,90.0,58.0,36.0,25.0,22.0,1015.0,4.0,240.0,60.0,0
1702,2018-08-26,603.0,31,22,1,28.0,23.0,1014,7,70,72,2.0,28.0,28.0,1014.0,14.0,70.0,75.0,2.0,28.0,25.0,1014.0,9.0,80.0,84.0,36.0,26.0,24.0,1012.0,6.0,260.0,68.0,0
1703,2018-08-27,695.0,35,14,7,26.0,24.0,1014,15,80,82,6.0,28.0,26.0,1014.0,16.0,90.0,75.0,14.0,27.0,26.0,1015.0,11.0,110.0,78.0,36.0,25.0,24.0,1014.0,10.0,120.0,88.0,0
1704,2018-08-28,736.0,38,15,7,27.0,24.0,1015,8,80,89,2.0,28.0,27.0,1015.0,14.0,40.0,76.0,1.0,28.0,26.0,1015.0,11.0,310.0,79.0,14.0,27.0,24.0,1015.0,10.0,120.0,87.0,0
1705,2018-08-29,733.0,38,14,6,28.0,24.0,1016,9,250,80,2.0,29.0,27.0,1016.0,14.0,30.0,65.0,2.0,27.0,24.0,1016.0,7.0,310.0,76.0,36.0,26.0,24.0,1016.0,11.0,250.0,85.0,0
1706,2018-08-30,724.0,37,14,2,27.0,22.0,1017,7,80,68,2.0,29.0,27.0,1017.0,14.0,60.0,65.0,6.0,27.0,25.0,1016.0,14.0,100.0,83.0,36.0,24.0,22.0,1017.0,5.0,310.0,63.0,0
1707,2018-08-31,736.0,38,14,7,27.0,25.0,1016,16,80,84,7.0,28.0,27.0,1016.0,20.0,70.0,79.0,7.0,27.0,25.0,1015.0,14.0,80.0,84.0,36.0,25.0,25.0,1016.0,11.0,70.0,87.0,0
1708,2018-09-01,692.0,35,22,7,27.0,25.0,1016,16,90,87,7.0,28.0,27.0,1016.0,20.0,70.0,78.0,7.0,27.0,25.0,1015.0,11.0,100.0,84.0,36.0,25.0,24.0,870.0,11.0,80.0,78.0,0
1709,2018-09-02,644.0,33,22,9,27.0,24.0,871,11,70,76,7.0,27.0,26.0,1015.0,12.0,70.0,80.0,7.0,26.0,25.0,1014.0,10.0,100.0,84.0,36.0,25.0,25.0,871.0,8.0,80.0,78.0,0
1710,2018-09-03,711.0,37,14,7,28.0,24.0,1013,6,290,82,2.0,30.0,28.0,1013.0,12.0,290.0,66.0,2.0,28.0,24.0,1013.0,7.0,290.0,79.0,36.0,25.0,25.0,868.0,7.0,270.0,77.0,0
1711,2018-09-04,692.0,37,14,2,26.0,23.0,1013,5,280,80,2.0,27.0,26.0,1013.0,10.0,300.0,70.0,2.0,26.0,24.0,1013.0,9.0,260.0,67.0,36.0,24.0,23.0,1013.0,4.0,280.0,86.0,0
1712,2018-09-05,667.0,35,14,6,26.0,22.0,1016,9,270,75,2.0,27.0,25.0,1015.0,11.0,280.0,57.0,1.0,27.0,24.0,1014.0,14.0,260.0,57.0,36.0,24.0,22.0,1015.0,11.0,250.0,78.0,0
1713,2018-09-06,657.0,35,14,2,26.0,22.0,1015,11,270,76,6.0,28.0,26.0,1014.0,12.0,270.0,53.0,7.0,28.0,25.0,1014.0,8.0,270.0,41.0,36.0,24.0,22.0,1015.0,17.0,260.0,76.0,0
1714,2018-09-07,665.0,35,14,2,27.0,22.0,1014,11,140,59,1.0,28.0,27.0,1013.0,16.0,70.0,59.0,1.0,27.0,25.0,1013.0,9.0,70.0,72.0,36.0,25.0,24.0,1014.0,8.0,140.0,54.0,0
1715,2018-09-08,585.0,29,22,7,25.0,24.0,869,15,260,75,6.0,25.0,24.0,1015.0,24.0,40.0,87.0,34.0,25.0,23.0,1016.0,19.0,30.0,87.0,36.0,25.0,24.0,1013.0,10.0,260.0,82.0,0
1716,2018-09-09,531.0,28,22,34,23.0,22.0,1017,8,270,94,18.0,23.0,22.0,872.0,10.0,260.0,81.0,7.0,23.0,21.0,873.0,12.0,260.0,79.0,34.0,24.0,22.0,1017.0,12.0,10.0,92.0,0
1717,2018-09-10,631.0,33,22,7,24.0,21.0,1019,5,260,86,7.0,25.0,24.0,1019.0,12.0,30.0,89.0,6.0,25.0,24.0,1019.0,13.0,90.0,91.0,36.0,21.0,21.0,1019.0,8.0,260.0,88.0,0
1718,2018-09-11,664.0,35,14,9,25.0,24.0,873,16,70,81,9.0,26.0,25.0,874.0,14.0,60.0,79.0,9.0,25.0,24.0,582.0,10.0,100.0,53.0,36.0,25.0,24.0,583.0,12.0,80.0,54.0,0
1719,2018-09-12,674.0,35,14,9,27.0,24.0,729,5,270,61,9.0,28.0,25.0,1021.0,11.0,270.0,83.0,6.0,25.0,23.0,729.0,8.0,310.0,65.0,36.0,25.0,24.0,582.0,8.0,100.0,53.0,0
1720,2018-09-13,668.0,34,14,7,25.0,24.0,437,5,260,39,7.0,27.0,25.0,1019.0,8.0,60.0,81.0,7.0,26.0,23.0,1018.0,7.0,280.0,83.0,14.0,23.0,23.0,146.0,7.0,320.0,13.0,0
1721,2018-09-14,656.0,34,14,18,24.0,22.0,1018,4,340,88,7.0,26.0,24.0,1017.0,10.0,20.0,78.0,34.0,25.0,22.0,1017.0,6.0,140.0,86.0,36.0,23.0,22.0,1018.0,4.0,240.0,86.0,0
1722,2018-09-15,600.0,31,22,7,26.0,22.0,1017,5,280,83,6.0,26.0,25.0,1017.0,12.0,60.0,75.0,6.0,25.0,24.0,1019.0,10.0,100.0,84.0,14.0,22.0,22.0,1017.0,5.0,270.0,89.0,0
1723,2018-09-16,586.0,31,22,6,25.0,23.0,1019,5,260,92,2.0,26.0,25.0,1018.0,13.0,60.0,86.0,7.0,25.0,24.0,1018.0,11.0,50.0,92.0,36.0,24.0,24.0,1019.0,8.0,20.0,90.0,0
1724,2018-09-17,595.0,31,22,7,26.0,24.0,339,11,90,30,9.0,27.0,26.0,1015.0,13.0,70.0,80.0,18.0,27.0,24.0,1014.0,6.0,50.0,86.0,36.0,24.0,24.0,581.0,8.0,60.0,55.0,5
1725,2018-09-18,691.0,36,14,2,26.0,22.0,1016,6,250,88,7.0,27.0,26.0,1016.0,11.0,50.0,75.0,7.0,26.0,24.0,1017.0,8.0,120.0,86.0,36.0,24.0,23.0,1015.0,6.0,270.0,93.0,0
1726,2018-09-19,703.0,37,14,6,27.0,24.0,873,10,100,74,2.0,27.0,26.0,1019.0,14.0,70.0,79.0,2.0,26.0,24.0,1020.0,10.0,100.0,86.0,36.0,24.0,24.0,1018.0,7.0,70.0,92.0,0
1727,2018-09-20,708.0,37,14,9,27.0,24.0,1020,12,80,85,9.0,27.0,26.0,1019.0,13.0,90.0,75.0,7.0,26.0,24.0,1018.0,9.0,100.0,84.0,36.0,24.0,23.0,1020.0,7.0,120.0,91.0,0
1728,2018-09-21,696.0,36,14,2,26.0,23.0,1018,8,110,84,1.0,27.0,26.0,1019.0,12.0,70.0,72.0,1.0,26.0,23.0,1019.0,9.0,120.0,81.0,36.0,24.0,22.0,1018.0,5.0,100.0,89.0,0
1729,2018-09-22,630.0,33,22,6,26.0,20.0,1021,8,110,85,6.0,26.0,25.0,1022.0,14.0,70.0,76.0,2.0,26.0,23.0,1021.0,11.0,100.0,85.0,36.0,23.0,20.0,1020.0,6.0,240.0,87.0,0
1730,2018-09-23,606.0,33,22,9,26.0,22.0,1021,5,70,88,1.0,27.0,26.0,1021.0,11.0,70.0,72.0,2.0,26.0,24.0,1020.0,7.0,100.0,81.0,36.0,23.0,21.0,1021.0,4.0,230.0,93.0,0
1731,2018-09-24,694.0,36,14,2,27.0,21.0,1020,8,320,86,2.0,29.0,27.0,1020.0,9.0,90.0,70.0,2.0,28.0,24.0,1019.0,7.0,80.0,83.0,36.0,24.0,21.0,1020.0,4.0,310.0,78.0,0
1732,2018-09-25,704.0,37,14,14,26.0,23.0,1020,7,220,90,7.0,27.0,26.0,1021.0,16.0,70.0,71.0,7.0,26.0,25.0,1021.0,16.0,80.0,79.0,36.0,24.0,22.0,1020.0,3.0,230.0,90.0,0
1733,2018-09-26,686.0,35,14,14,27.0,24.0,1024,23,100,72,6.0,27.0,26.0,1024.0,21.0,80.0,67.0,7.0,26.0,24.0,1024.0,20.0,70.0,77.0,36.0,25.0,24.0,1023.0,18.0,60.0,80.0,0
1734,2018-09-27,649.0,35,13,14,26.0,23.0,1024,13,80,77,6.0,26.0,25.0,1023.0,25.0,80.0,71.0,6.0,25.0,23.0,1022.0,25.0,100.0,75.0,14.0,24.0,23.0,1024.0,12.0,80.0,78.0,0
1735,2018-09-28,619.0,32,14,14,25.0,21.0,1020,13,130,74,2.0,25.0,24.0,1019.0,15.0,80.0,65.0,14.0,24.0,22.0,1018.0,15.0,100.0,74.0,36.0,23.0,22.0,1021.0,18.0,100.0,77.0,0
1736,2018-09-29,585.0,30,22,14,25.0,20.0,1017,9,130,75,2.0,25.0,24.0,1016.0,15.0,80.0,64.0,14.0,24.0,21.0,1016.0,10.0,80.0,73.0,36.0,22.0,21.0,1017.0,10.0,90.0,79.0,0
1737,2018-09-30,542.0,29,22,14,24.0,20.0,1018,6,170,78,2.0,25.0,24.0,1018.0,12.0,60.0,68.0,14.0,24.0,21.0,1018.0,6.0,100.0,76.0,36.0,21.0,20.0,1017.0,5.0,140.0,82.0,0
1738,2018-10-01,627.0,33,21,14,26.0,20.0,1018,6,290,72,9.0,28.0,26.0,1017.0,10.0,290.0,53.0,14.0,26.0,22.0,1017.0,7.0,120.0,71.0,36.0,20.0,20.0,1018.0,5.0,250.0,71.0,0
1739,2018-10-02,637.0,33,21,14,25.0,21.0,1019,7,240,73,2.0,25.0,24.0,1019.0,14.0,80.0,69.0,14.0,24.0,22.0,1020.0,12.0,100.0,75.0,36.0,22.0,21.0,1017.0,5.0,270.0,65.0,0
1740,2018-10-03,623.0,32,21,14,24.0,18.0,1022,7,240,76,1.0,25.0,24.0,1022.0,16.0,80.0,59.0,13.0,24.0,21.0,1021.0,13.0,90.0,67.0,36.0,22.0,20.0,1021.0,9.0,100.0,78.0,0
1741,2018-10-04,612.0,32,21,13,24.0,18.0,1020,7,300,71,1.0,24.0,24.0,1020.0,15.0,80.0,58.0,13.0,24.0,21.0,1019.0,14.0,100.0,72.0,36.0,21.0,19.0,1021.0,5.0,330.0,75.0,0
1742,2018-10-05,617.0,32,14,14,24.0,20.0,1018,6,180,78,1.0,24.0,24.0,1017.0,12.0,70.0,65.0,13.0,24.0,21.0,1017.0,10.0,70.0,75.0,36.0,21.0,20.0,1018.0,7.0,130.0,84.0,0
1743,2018-10-06,574.0,29,22,14,24.0,20.0,1017,7,90,80,1.0,25.0,24.0,1016.0,13.0,60.0,65.0,17.0,24.0,22.0,1017.0,7.0,270.0,76.0,36.0,21.0,20.0,1017.0,3.0,180.0,83.0,0
1744,2018-10-07,548.0,29,22,14,29.0,20.0,1016,7,290,68,2.0,32.0,29.0,1015.0,12.0,270.0,22.0,14.0,31.0,27.0,1014.0,17.0,260.0,27.0,36.0,22.0,19.0,1016.0,4.0,320.0,80.0,0
1745,2018-10-08,621.0,32,14,14,26.0,23.0,1014,10,270,48,2.0,27.0,25.0,1014.0,11.0,320.0,42.0,14.0,25.0,21.0,1013.0,6.0,290.0,71.0,36.0,27.0,23.0,1014.0,17.0,280.0,40.0,0
1746,2018-10-09,618.0,32,14,14,25.0,19.0,1010,8,270,78,2.0,25.0,23.0,1009.0,16.0,50.0,72.0,17.0,23.0,21.0,432.0,11.0,70.0,36.0,36.0,21.0,19.0,1011.0,4.0,300.0,78.0,0
1747,2018-10-10,614.0,32,21,9,25.0,20.0,1007,6,270,82,2.0,26.0,24.0,1008.0,11.0,290.0,62.0,14.0,24.0,21.0,1010.0,7.0,30.0,78.0,36.0,20.0,19.0,672.0,7.0,70.0,64.0,0
1748,2018-10-11,612.0,32,14,34,24.0,20.0,1013,5,250,84,6.0,28.0,24.0,1016.0,11.0,280.0,63.0,14.0,24.0,22.0,1019.0,8.0,270.0,70.0,36.0,21.0,20.0,1012.0,4.0,260.0,81.0,0
1749,2018-10-12,528.0,27,22,14,25.0,19.0,1022,8,240,73,2.0,25.0,24.0,1022.0,15.0,90.0,64.0,14.0,24.0,22.0,1021.0,8.0,130.0,80.0,36.0,22.0,19.0,1020.0,4.0,250.0,75.0,11
1750,2018-10-13,561.0,29,21,14,24.0,21.0,1019,8,160,83,2.0,24.0,24.0,1016.0,11.0,80.0,76.0,14.0,24.0,21.0,1015.0,6.0,70.0,83.0,36.0,22.0,21.0,1020.0,7.0,140.0,88.0,0
1751,2018-10-14,525.0,27,21,17,25.0,19.0,1012,10,260,84,6.0,28.0,20.0,1011.0,13.0,270.0,65.0,17.0,20.0,19.0,1012.0,16.0,280.0,57.0,36.0,21.0,19.0,1013.0,5.0,240.0,89.0,0
1752,2018-10-15,562.0,29,21,14,21.0,18.0,1015,13,270,59,2.0,21.0,20.0,1014.0,11.0,290.0,59.0,14.0,20.0,18.0,1013.0,8.0,260.0,64.0,36.0,19.0,18.0,1014.0,17.0,270.0,57.0,0
1753,2018-10-16,568.0,30,21,34,19.0,17.0,1013,8,310,85,18.0,21.0,18.0,1014.0,14.0,260.0,80.0,14.0,20.0,17.0,1016.0,7.0,290.0,80.0,14.0,18.0,17.0,1012.0,5.0,160.0,77.0,0
1754,2018-10-17,572.0,30,21,14,22.0,17.0,1017,8,250,78,2.0,24.0,22.0,1016.0,8.0,290.0,58.0,13.0,23.0,18.0,1015.0,6.0,90.0,71.0,36.0,18.0,17.0,1016.0,7.0,250.0,83.0,0
1755,2018-10-18,558.0,30,21,14,24.0,18.0,1008,11,110,70,18.0,24.0,17.0,1009.0,14.0,280.0,72.0,18.0,18.0,15.0,1010.0,7.0,250.0,84.0,36.0,18.0,17.0,1012.0,4.0,290.0,81.0,0
1756,2018-10-19,547.0,28,21,17,18.0,14.0,1011,9,330,65,7.0,20.0,18.0,1012.0,14.0,130.0,56.0,14.0,19.0,18.0,1013.0,10.0,90.0,65.0,36.0,15.0,14.0,1011.0,6.0,350.0,83.0,0
1757,2018-10-20,522.0,27,22,34,22.0,18.0,1013,10,140,81,2.0,24.0,22.0,1013.0,15.0,130.0,60.0,14.0,22.0,21.0,1015.0,7.0,250.0,82.0,34.0,19.0,18.0,1013.0,12.0,90.0,77.0,0
1758,2018-10-21,490.0,27,22,14,24.0,20.0,1016,9,280,80,2.0,24.0,23.0,1016.0,10.0,20.0,70.0,14.0,23.0,19.0,1018.0,7.0,250.0,83.0,36.0,22.0,20.0,1015.0,11.0,260.0,84.0,0
1759,2018-10-22,567.0,30,21,2,23.0,18.0,1020,5,120,84,2.0,25.0,22.0,1020.0,14.0,70.0,69.0,14.0,22.0,21.0,1021.0,10.0,70.0,84.0,36.0,20.0,18.0,1019.0,6.0,280.0,90.0,0
1760,2018-10-23,571.0,29,22,17,22.0,21.0,1023,15,70,85,7.0,23.0,22.0,1023.0,14.0,60.0,77.0,14.0,22.0,21.0,1024.0,15.0,100.0,74.0,36.0,21.0,21.0,1022.0,11.0,80.0,88.0,0
1761,2018-10-24,567.0,30,21,14,22.0,18.0,1025,9,90,77,1.0,23.0,22.0,1024.0,12.0,80.0,59.0,13.0,22.0,18.0,1022.0,6.0,100.0,63.0,36.0,21.0,19.0,1025.0,13.0,80.0,79.0,0
1762,2018-10-25,556.0,29,21,13,22.0,13.0,1020,4,250,70,1.0,22.0,21.0,1018.0,11.0,70.0,52.0,14.0,21.0,17.0,1018.0,5.0,80.0,68.0,36.0,18.0,15.0,1021.0,4.0,260.0,76.0,0
1763,2018-10-26,554.0,28,21,17,21.0,16.0,1015,5,60,80,6.0,23.0,21.0,1014.0,11.0,270.0,68.0,17.0,21.0,19.0,1013.0,6.0,260.0,76.0,36.0,17.0,16.0,1017.0,4.0,250.0,80.0,0
1764,2018-10-27,523.0,27,22,14,20.0,17.0,1010,10,240,79,7.0,22.0,20.0,1007.0,14.0,260.0,68.0,14.0,20.0,19.0,1005.0,15.0,260.0,76.0,34.0,19.0,18.0,1012.0,10.0,140.0,84.0,0
1765,2018-10-28,518.0,27,21,18,16.0,11.0,1004,16,270,68,7.0,14.0,11.0,1003.0,21.0,250.0,60.0,19.0,14.0,10.0,1005.0,18.0,280.0,55.0,34.0,19.0,15.0,1003.0,13.0,270.0,68.0,0
1766,2018-10-29,551.0,29,21,14,16.0,13.0,1009,20,260,50,2.0,18.0,16.0,1010.0,20.0,280.0,42.0,14.0,17.0,14.0,1013.0,15.0,270.0,46.0,34.0,14.0,13.0,1007.0,17.0,260.0,51.0,0
1767,2018-10-30,564.0,31,21,18,17.0,12.0,1010,11,200,56,18.0,18.0,16.0,1005.0,27.0,210.0,51.0,18.0,16.0,14.0,1006.0,10.0,260.0,76.0,36.0,14.0,12.0,1012.0,8.0,240.0,51.0,0
1768,2018-10-31,560.0,28,20,34,18.0,12.0,1011,12,230,64,6.0,18.0,16.0,1010.0,8.0,300.0,55.0,34.0,17.0,15.0,1008.0,15.0,210.0,64.0,14.0,14.0,12.0,1009.0,10.0,240.0,67.0,0
1769,2018-11-01,507.0,26,22,14,16.0,15.0,1014,8,290,78,6.0,18.0,16.0,1017.0,13.0,280.0,68.0,14.0,16.0,15.0,1021.0,10.0,270.0,72.0,34.0,17.0,15.0,1008.0,16.0,300.0,76.0,1
1770,2018-11-02,541.0,28,21,9,19.0,15.0,1023,14,260,62,6.0,20.0,18.0,1022.0,19.0,270.0,65.0,14.0,18.0,17.0,1022.0,21.0,260.0,79.0,36.0,16.0,15.0,1022.0,15.0,250.0,73.0,0
1771,2018-11-03,514.0,27,22,14,20.0,16.0,1022,10,250,76,2.0,20.0,18.0,1020.0,9.0,80.0,67.0,14.0,18.0,14.0,1019.0,5.0,80.0,81.0,36.0,17.0,16.0,1022.0,17.0,260.0,83.0,0
1772,2018-11-04,498.0,27,21,14,20.0,13.0,1017,5,310,74,2.0,20.0,18.0,1014.0,7.0,290.0,63.0,14.0,18.0,16.0,1012.0,9.0,260.0,75.0,36.0,14.0,13.0,1018.0,4.0,260.0,81.0,0
1773,2018-11-05,568.0,30,21,18,20.0,13.0,1009,14,240,75,18.0,14.0,13.0,1012.0,19.0,260.0,81.0,14.0,14.0,13.0,1015.0,16.0,240.0,69.0,36.0,16.0,14.0,1010.0,7.0,240.0,85.0,0
1774,2018-11-06,569.0,30,21,14,19.0,14.0,1018,13,240,60,2.0,20.0,17.0,1018.0,10.0,290.0,54.0,13.0,17.0,13.0,1018.0,8.0,250.0,70.0,13.0,14.0,13.0,1016.0,10.0,240.0,74.0,0
1775,2018-11-07,562.0,30,21,13,20.0,11.0,1019,6,240,72,2.0,20.0,18.0,1019.0,7.0,280.0,49.0,14.0,18.0,14.0,1020.0,5.0,240.0,66.0,36.0,13.0,12.0,1017.0,7.0,250.0,77.0,0
1776,2018-11-08,549.0,30,22,13,19.0,13.0,1019,6,310,71,2.0,20.0,18.0,1018.0,8.0,50.0,61.0,14.0,18.0,16.0,1019.0,9.0,270.0,74.0,36.0,14.0,12.0,1019.0,6.0,240.0,75.0,0
1777,2018-11-09,565.0,29,21,14,18.0,14.0,1023,15,280,65,2.0,18.0,16.0,1022.0,15.0,270.0,53.0,14.0,16.0,15.0,1022.0,13.0,270.0,63.0,34.0,17.0,15.0,1021.0,13.0,270.0,75.0,0
1778,2018-11-10,524.0,27,21,14,19.0,14.0,1021,13,250,62,6.0,19.0,17.0,1019.0,12.0,260.0,59.0,14.0,17.0,17.0,1019.0,17.0,240.0,62.0,36.0,15.0,14.0,1021.0,12.0,250.0,69.0,0
1779,2018-11-11,498.0,27,22,13,20.0,13.0,1018,5,220,69,1.0,20.0,17.0,1015.0,10.0,80.0,62.0,14.0,17.0,13.0,1014.0,5.0,240.0,81.0,13.0,17.0,14.0,1018.0,10.0,250.0,65.0,0
1780,2018-11-12,566.0,30,21,17,17.0,14.0,1015,4,140,90,7.0,18.0,17.0,1016.0,8.0,280.0,77.0,17.0,17.0,15.0,1018.0,3.0,270.0,86.0,36.0,14.0,13.0,1014.0,5.0,250.0,90.0,0
1781,2018-11-13,578.0,30,21,17,18.0,15.0,1021,4,280,85,7.0,18.0,17.0,1020.0,7.0,70.0,79.0,14.0,17.0,16.0,1021.0,6.0,80.0,86.0,36.0,15.0,14.0,1019.0,4.0,290.0,87.0,0
1782,2018-11-14,578.0,31,21,9,19.0,16.0,1018,5,70,92,18.0,20.0,18.0,1016.0,10.0,40.0,83.0,34.0,18.0,16.0,1015.0,11.0,90.0,88.0,14.0,17.0,16.0,1019.0,3.0,150.0,92.0,0
1783,2018-11-15,574.0,30,21,14,19.0,13.0,1015,5,310,84,2.0,19.0,17.0,1016.0,9.0,100.0,76.0,14.0,17.0,14.0,1017.0,4.0,250.0,89.0,14.0,16.0,14.0,1014.0,6.0,320.0,90.0,0
1784,2018-11-16,573.0,29,20,17,18.0,14.0,1017,8,120,88,7.0,18.0,18.0,1015.0,11.0,100.0,86.0,34.0,18.0,17.0,1015.0,6.0,60.0,91.0,36.0,14.0,14.0,1017.0,3.0,340.0,92.0,0
1785,2018-11-17,540.0,28,22,9,20.0,17.0,1014,6,70,88,2.0,20.0,18.0,1012.0,10.0,70.0,81.0,17.0,18.0,17.0,1011.0,15.0,90.0,90.0,34.0,17.0,17.0,1014.0,7.0,40.0,93.0,0
1786,2018-11-18,517.0,28,22,9,18.0,16.0,1004,5,160,86,18.0,18.0,17.0,1003.0,7.0,140.0,78.0,17.0,18.0,16.0,1003.0,11.0,230.0,66.0,36.0,17.0,17.0,1007.0,14.0,90.0,87.0,0
1787,2018-11-19,554.0,30,22,17,19.0,14.0,1004,10,220,55,2.0,19.0,17.0,1004.0,12.0,270.0,53.0,14.0,17.0,14.0,1006.0,9.0,260.0,65.0,14.0,17.0,15.0,1003.0,16.0,230.0,52.0,0
1788,2018-11-20,573.0,30,21,14,21.0,13.0,1007,11,220,54,2.0,21.0,17.0,1009.0,14.0,270.0,58.0,14.0,17.0,14.0,1013.0,9.0,240.0,74.0,36.0,14.0,12.0,1007.0,4.0,230.0,66.0,0
1789,2018-11-21,575.0,30,21,14,22.0,13.0,1015,8,320,75,2.0,24.0,18.0,1014.0,12.0,320.0,56.0,14.0,18.0,16.0,1017.0,8.0,260.0,74.0,36.0,14.0,12.0,1014.0,6.0,220.0,86.0,0
1790,2018-11-22,572.0,30,21,14,18.0,15.0,1017,6,250,77,7.0,19.0,16.0,1015.0,12.0,80.0,70.0,14.0,17.0,16.0,1015.0,10.0,100.0,86.0,36.0,16.0,14.0,1017.0,4.0,250.0,74.0,0
1791,2018-11-23,564.0,29,21,9,18.0,16.0,1015,8,270,83,9.0,18.0,16.0,1016.0,13.0,270.0,74.0,17.0,16.0,14.0,1017.0,14.0,250.0,76.0,36.0,16.0,15.0,1013.0,7.0,210.0,88.0,0
1792,2018-11-24,538.0,28,22,14,17.0,15.0,1018,13,280,72,2.0,18.0,16.0,1018.0,11.0,270.0,65.0,14.0,16.0,14.0,1019.0,9.0,240.0,66.0,14.0,15.0,15.0,1017.0,11.0,240.0,79.0,0
1793,2018-11-25,521.0,28,21,14,21.0,11.0,1018,6,240,58,2.0,22.0,19.0,1016.0,9.0,300.0,44.0,14.0,19.0,16.0,1016.0,8.0,260.0,61.0,36.0,14.0,11.0,1018.0,5.0,250.0,68.0,0
1794,2018-11-26,580.0,31,21,14,17.0,15.0,1017,26,260,70,2.0,17.0,15.0,1018.0,23.0,280.0,57.0,14.0,15.0,15.0,1021.0,18.0,270.0,68.0,14.0,18.0,16.0,1015.0,7.0,270.0,70.0,0
1795,2018-11-27,585.0,31,21,14,17.0,13.0,1024,11,230,65,2.0,19.0,15.0,1023.0,9.0,60.0,54.0,13.0,15.0,11.0,1024.0,6.0,250.0,75.0,36.0,15.0,14.0,1023.0,14.0,260.0,70.0,0
1796,2018-11-28,583.0,31,21,13,16.0,10.0,1025,6,240,74,2.0,17.0,15.0,1024.0,8.0,80.0,64.0,13.0,15.0,11.0,1024.0,6.0,250.0,76.0,36.0,11.0,10.0,1024.0,6.0,250.0,81.0,0
1797,2018-11-29,579.0,31,22,14,18.0,9.0,1023,6,290,79,2.0,19.0,16.0,1021.0,5.0,80.0,66.0,14.0,16.0,13.0,1021.0,8.0,260.0,59.0,36.0,11.0,9.0,1023.0,5.0,250.0,85.0,0
1798,2018-11-30,572.0,29,21,14,20.0,15.0,1020,14,260,77,6.0,21.0,18.0,1020.0,18.0,260.0,64.0,14.0,18.0,16.0,1021.0,17.0,280.0,66.0,36.0,15.0,14.0,1020.0,9.0,270.0,73.0,0
1799,2018-12-01,541.0,28,22,13,18.0,12.0,1024,10,250,67,2.0,19.0,16.0,1024.0,12.0,260.0,62.0,14.0,16.0,12.0,1024.0,7.0,240.0,76.0,36.0,16.0,13.0,1022.0,9.0,240.0,73.0,0
1800,2018-12-02,527.0,29,22,14,20.0,11.0,1025,4,270,61,2.0,22.0,18.0,1023.0,5.0,90.0,47.0,17.0,18.0,14.0,1023.0,3.0,260.0,55.0,36.0,12.0,11.0,1024.0,5.0,240.0,72.0,0
1801,2018-12-03,579.0,30,22,13,22.0,14.0,1023,4,220,49,1.0,23.0,19.0,1021.0,7.0,40.0,35.0,14.0,19.0,14.0,1022.0,4.0,270.0,53.0,36.0,15.0,13.0,1023.0,4.0,240.0,48.0,0
1802,2018-12-04,560.0,30,22,13,20.0,13.0,1023,4,270,61,1.0,21.0,18.0,1023.0,6.0,90.0,56.0,14.0,18.0,13.0,1024.0,5.0,350.0,76.0,36.0,15.0,13.0,1022.0,5.0,240.0,62.0,0
1803,2018-12-05,582.0,30,21,9,14.0,11.0,1025,4,330,96,9.0,16.0,14.0,1025.0,7.0,30.0,88.0,17.0,14.0,13.0,1026.0,7.0,220.0,89.0,36.0,13.0,11.0,1024.0,7.0,240.0,85.0,0
1804,2018-12-06,527.0,28,22,14,15.0,12.0,1027,5,240,91,9.0,16.0,14.0,1026.0,9.0,50.0,84.0,14.0,14.0,12.0,1027.0,5.0,240.0,92.0,36.0,13.0,12.0,1026.0,6.0,230.0,93.0,4
1805,2018-12-07,563.0,29,21,14,16.0,10.0,1028,5,300,91,2.0,17.0,15.0,1027.0,7.0,280.0,77.0,14.0,15.0,11.0,1028.0,4.0,270.0,88.0,36.0,13.0,12.0,1027.0,4.0,240.0,97.0,0
1806,2018-12-08,513.0,27,22,14,20.0,11.0,1027,6,220,80,2.0,22.0,16.0,1027.0,8.0,90.0,59.0,14.0,16.0,13.0,1028.0,6.0,250.0,84.0,36.0,13.0,11.0,1026.0,6.0,330.0,92.0,12
